objectid,data,codnum,estação,chuva,pres,rs,temp,ur,dir_vento,vel_vento,so2,no2,hcnm,hct,ch4,co,no,nox,o3,pm10,pm2_5,lat,lon,x_utm_sirgas2000,y_utm_sirgas2000
2516669,2024-06-20 16:30:00,2,BG,,,,,,,,,,,,,,,,,,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2516670,2024-06-20 17:30:00,2,BG,,,,,,,,,,,,,,,,,,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2516671,2024-06-20 18:30:00,2,BG,,,,,,,,,,,,,,,,,,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2516672,2024-06-20 19:30:00,2,BG,,,,,,,,,,,,,,,,,,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2516673,2024-06-20 20:30:00,2,BG,,,,,,,,,,,,,,,,,,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2516674,2024-06-20 21:30:00,2,BG,,,,,,,,,,,,,,,,,,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2516675,2024-06-20 22:30:00,2,BG,,,,,,,,,,,,,,,,,,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2516676,2024-06-20 23:30:00,2,BG,,,,,,,,,,,,,,,,,,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2516677,2024-06-21 00:30:00,2,BG,0.0,1016.82,9.67,20.33,98.5,155.67,0.47,,,,,,,,,,,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2516678,2024-06-21 01:30:00,2,BG,0.0,1016.73,10.0,19.95,98.52,159.0,0.47,,33.98,,,,,10.67,44.65,4.82,,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2516679,2024-06-21 02:30:00,2,BG,0.0,1016.47,10.0,19.63,98.45,172.33,0.38,,40.91,,,,,12.26,53.16,7.13,,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2516680,2024-06-21 03:30:00,2,BG,0.0,1015.93,9.0,19.33,98.42,194.17,0.47,,41.37,,,,,10.19,51.56,10.56,118.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2516681,2024-06-21 04:30:00,2,BG,0.0,1015.55,7.17,19.13,98.4,183.33,0.43,,39.53,,,,,8.12,47.66,13.13,70.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2516682,2024-06-21 05:30:00,2,BG,0.0,1015.4,7.5,18.77,98.4,115.33,0.45,,38.75,,,,,7.21,45.96,13.93,56.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2516683,2024-06-21 06:30:00,2,BG,0.0,1015.7,12.33,18.4,98.4,139.5,0.37,,37.17,,,,,7.48,44.66,9.67,46.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2516684,2024-06-21 07:30:00,2,BG,0.0,1016.08,74.0,19.73,97.6,80.33,0.5800000000000001,,37.87,,,,,13.79,51.66,7.81,57.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2516685,2024-06-21 08:30:00,2,BG,,,,,,,,,,,,,,,,,,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2516686,2024-06-21 09:30:00,2,BG,,,,,,,,,,,,,,,,,,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2516687,2024-06-21 10:30:00,2,BG,0.0,1016.92,414.33,26.85,64.17,63.67,0.9,,69.22,,,,,21.91,91.14,42.57,107.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2516688,2024-06-21 11:30:00,2,BG,0.0,1016.23,451.5,28.93,50.68,70.0,1.05,,69.06,,,,,7.81,76.87,65.53,108.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2516689,2024-06-21 12:30:00,2,BG,0.0,1015.3,440.67,30.4,43.2,68.0,1.32,,58.96,,,,,4.16,63.12,71.82,84.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2516690,2024-06-21 13:30:00,2,BG,0.0,1014.33,395.0,31.02,41.97,82.0,1.32,,43.63,,,,,2.77,46.4,96.31,51.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2516691,2024-06-21 14:30:00,2,BG,0.0,1013.78,308.83,30.47,43.72,96.67,2.22,,37.69,,,,,2.09,39.78,109.85,29.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2516692,2024-06-21 15:30:00,2,BG,0.0,1013.47,189.83,30.18,43.77,97.0,2.62,,34.66,,,,,2.17,36.84,102.84,46.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2516693,2024-06-21 16:30:00,2,BG,0.0,1013.55,75.83,29.17,43.53,104.83,2.43,,29.11,,,,,2.04,31.15,87.78,66.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2516694,2024-06-21 17:30:00,2,BG,0.0,1013.97,12.5,27.88,45.6,95.0,2.33,,27.26,,,,,1.96,29.22,71.84,81.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2516695,2024-06-21 18:30:00,2,BG,0.0,1014.23,8.83,26.75,51.02,70.17,1.17,,36.99,,,,,3.7,40.69,30.53,75.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2516696,2024-06-21 19:30:00,2,BG,0.0,1014.68,8.17,25.02,64.83,305.17,0.92,,55.97,,,,,23.6,79.57,5.91,84.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2516697,2024-06-21 20:30:00,2,BG,0.0,1015.27,10.0,23.45,96.95,293.5,0.8,,65.65,,,,,20.92,86.57,14.33,147.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2516698,2024-06-21 21:30:00,2,BG,0.0,1015.8,9.33,22.47,93.22,208.83,0.38,,63.38,,,,,14.87,78.25,5.92,133.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2516699,2024-06-21 22:30:00,2,BG,0.0,1016.28,8.83,22.48,95.85,268.5,0.92,,54.58,,,,,13.0,67.58,20.7,135.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2516700,2024-06-21 23:30:00,2,BG,0.0,1016.28,9.5,22.15,98.5,278.33,0.73,,52.36,,,,,6.52,58.89,17.62,101.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2516701,2024-06-22 00:30:00,2,BG,0.0,1016.27,9.0,21.72,98.5,248.17,0.55,,49.76,,,,,5.62,55.38,20.65,97.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2516702,2024-06-22 01:30:00,2,BG,0.0,1015.92,9.17,21.0,98.5,149.0,0.37,,42.85,,,,,4.76,47.61,14.83,80.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2516703,2024-06-22 02:30:00,2,BG,0.0,1015.53,8.17,20.58,98.47,142.17,0.43,,37.08,,,,,4.82,41.89,17.72,61.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2516704,2024-06-22 03:30:00,2,BG,0.0,1015.3,8.83,20.25,98.47,170.0,0.38,,32.2,,,,,4.72,36.92,16.14,45.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2516705,2024-06-22 04:30:00,2,BG,0.0,1015.17,9.17,19.98,98.43,91.17,0.6,,29.26,,,,,4.67,33.93,11.0,47.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2516706,2024-06-22 05:30:00,2,BG,0.0,1014.93,9.0,20.82,98.5,61.33,1.48,,33.05,,,,,7.56,40.62,7.91,59.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2516707,2024-06-22 06:30:00,2,BG,0.0,1015.23,10.67,20.8,98.5,69.33,1.95,,36.91,,,,,9.48,46.4,4.72,76.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2516708,2024-06-22 07:30:00,2,BG,0.0,1015.42,71.5,21.18,98.5,68.0,2.27,,40.16,,,,,16.39,56.55,6.89,95.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2516709,2024-06-22 08:30:00,2,BG,0.0,1016.02,206.5,23.2,98.5,60.33,1.77,,42.43,,,,,17.73,60.16,14.98,96.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2516710,2024-06-22 09:30:00,2,BG,0.0,1016.35,341.33,26.08,78.2,84.0,2.47,,42.24,,,,,12.74,54.98,31.69,96.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2516711,2024-06-22 10:30:00,2,BG,0.0,1016.13,422.83,27.92,65.72,91.67,2.33,,40.49,,,,,5.23,45.71,44.55,81.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2516712,2024-06-22 11:30:00,2,BG,0.0,1015.17,461.0,29.57,56.9,87.83,2.15,,38.55,,,,,3.76,42.3,51.89,79.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2516713,2024-06-22 12:30:00,2,BG,0.0,1013.83,452.33,30.78,49.72,53.5,1.65,,32.26,,,,,2.58,34.84,66.91,44.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2516714,2024-06-22 13:30:00,2,BG,0.0,1012.62,397.83,31.15,47.35,55.67,1.58,,25.67,,,,,2.13,27.81,88.32,36.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2516715,2024-06-22 14:30:00,2,BG,0.0,1011.92,325.0,32.47,41.92,223.0,1.55,,22.32,,,,,1.71,24.04,72.61,39.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2516716,2024-06-22 15:30:00,2,BG,0.0,1011.63,197.83,32.32,42.1,177.67,1.43,,18.76,,,,,1.9,20.65,54.9,21.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2516717,2024-06-22 16:30:00,2,BG,0.0,1011.68,72.5,31.32,44.12,35.17,1.02,,18.85,,,,,2.21,21.05,47.44,27.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2516718,2024-06-22 17:30:00,2,BG,0.0,1011.85,13.33,29.58,47.25,80.67,1.43,,27.75,,,,,2.52,30.28,29.85,35.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2516719,2024-06-22 18:30:00,2,BG,0.0,1012.25,8.67,28.58,46.98,99.67,1.97,,31.76,,,,,2.8,34.56,29.21,61.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2516720,2024-06-22 19:30:00,2,BG,0.0,1012.73,8.83,28.02,50.1,96.5,1.7200000000000002,,42.67,,,,,7.16,49.84,10.64,51.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2516721,2024-06-22 20:30:00,2,BG,0.0,1013.1,10.0,27.55,54.0,80.17,2.02,,46.66,,,,,10.34,57.01,4.5600000000000005,58.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2516722,2024-06-22 21:30:00,2,BG,0.0,1013.17,8.67,26.4,58.83,73.5,1.53,,44.69,,,,,22.69,67.38,9.7,57.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2516723,2024-06-22 22:30:00,2,BG,0.0,1013.17,8.5,25.75,62.3,56.83,1.22,,40.32,,,,,13.83,54.14,12.34,50.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2516724,2024-06-22 23:30:00,2,BG,0.0,1013.08,8.5,24.73,67.17,44.33,0.75,,40.08,,,,,13.71,53.78,5.37,61.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2516725,2024-06-23 00:30:00,2,BG,0.0,1012.87,9.5,24.73,67.47,76.0,1.67,,37.75,,,,,15.88,53.63,13.62,66.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2516726,2024-06-23 01:30:00,2,BG,0.0,1012.65,9.17,25.15,64.75,90.67,1.5,,32.62,,,,,6.19,38.81,28.3,45.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2516727,2024-06-23 02:30:00,2,BG,0.0,1012.28,8.33,24.97,64.13,92.67,1.23,,28.33,,,,,3.07,31.4,31.82,31.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2516728,2024-06-23 03:30:00,2,BG,0.0,1012.02,8.67,24.33,66.17,75.33,1.15,,26.44,,,,,2.96,29.4,27.89,32.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2516729,2024-06-23 04:30:00,2,BG,0.0,1011.82,8.33,23.53,70.55,254.0,0.78,,27.17,,,,,4.23,31.4,17.17,35.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2516730,2024-06-23 05:30:00,2,BG,0.0,1011.9,6.83,21.65,84.08,286.0,0.47,,32.37,,,,,18.3,50.67,3.51,45.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2516731,2024-06-23 06:30:00,2,BG,0.0,1012.3,10.33,20.97,95.08,141.33,0.32,,32.57,,,,,33.06,65.63,4.06,52.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2516732,2024-06-23 07:30:00,2,BG,0.0,1012.85,79.0,22.72,84.48,228.33,0.67,,31.18,,,,,34.39,65.57,10.83,44.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2516733,2024-06-23 08:30:00,2,BG,0.0,1013.57,220.83,26.23,64.2,276.83,1.47,,29.1,,,,,14.98,44.09,29.51,35.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2516734,2024-06-23 09:30:00,2,BG,0.0,1013.83,335.5,29.25,53.83,287.33,1.43,,25.97,,,,,4.71,30.68,37.44,52.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2516735,2024-06-23 10:30:00,2,BG,0.0,1013.65,416.17,30.85,47.55,291.33,1.38,,20.62,,,,,2.66,23.27,46.58,50.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2516736,2024-06-23 11:30:00,2,BG,0.0,1013.12,455.0,31.43,45.37,256.0,2.3,,15.84,,,,,1.96,17.8,55.65,36.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2516737,2024-06-23 12:30:00,2,BG,0.0,1012.25,445.67,32.55,42.7,257.83,2.22,,13.34,,,,,1.6,14.95,59.28,22.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2516738,2024-06-23 13:30:00,2,BG,0.0,1011.43,400.5,33.28,41.72,261.67,2.4,,13.9,,,,,1.75,15.65,67.12,24.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2516739,2024-06-23 14:30:00,2,BG,0.0,1010.87,314.33,34.28,39.18,304.5,1.48,,16.23,,,,,2.19,18.42,70.45,60.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2516740,2024-06-23 15:30:00,2,BG,0.0,1010.6,194.67,34.25,37.42,319.33,1.75,,15.43,,,,,2.01,17.45,68.66,33.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2516741,2024-06-23 16:30:00,2,BG,0.0,1010.55,79.67,33.65,37.7,119.5,0.68,,16.88,,,,,2.22,19.09,65.88,24.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2516742,2024-06-23 17:30:00,2,BG,0.0,1010.72,13.83,30.47,45.9,105.5,0.6,,24.91,,,,,2.61,27.53,38.09,40.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2516743,2024-06-23 18:30:00,2,BG,0.0,1011.0,9.17,28.85,50.18,155.67,0.63,,31.43,,,,,3.51,34.94,23.36,83.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2516744,2024-06-23 19:30:00,2,BG,0.0,1011.43,7.67,29.3,50.05,101.17,1.83,,32.54,,,,,2.98,35.51,29.58,59.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2516745,2024-06-23 20:30:00,2,BG,0.0,1011.72,8.67,28.92,51.9,103.67,1.95,,26.72,,,,,2.54,29.26,33.64,40.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2516746,2024-06-23 21:30:00,2,BG,0.0,1011.93,8.67,28.45,52.97,99.0,1.5,,25.09,,,,,2.68,27.77,33.21,39.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2516747,2024-06-23 22:30:00,2,BG,0.0,1012.1,8.5,27.87,54.43,92.67,1.32,,23.63,,,,,2.56,26.19,31.72,28.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2516748,2024-06-23 23:30:00,2,BG,0.0,1012.1,8.33,26.77,58.6,150.5,0.5700000000000001,,27.29,,,,,3.89,31.18,22.86,36.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2516749,2024-06-24 00:30:00,2,BG,0.0,1012.18,8.33,25.07,65.8,264.67,0.52,,28.34,,,,,4.6,32.94,13.67,33.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2516750,2024-06-24 01:30:00,2,BG,0.0,1011.7,8.17,25.48,64.85,242.5,1.47,,26.95,,,,,4.38,31.33,26.13,40.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2516751,2024-06-24 02:30:00,2,BG,0.0,1011.13,7.83,26.55,61.25,246.0,2.73,,17.86,,,,,2.35,20.2,36.18,21.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2516752,2024-06-24 03:30:00,2,BG,0.0,1011.03,8.67,25.93,63.6,254.0,2.85,,15.67,,,,,2.28,17.95,34.08,32.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2516753,2024-06-24 04:30:00,2,BG,0.0,1011.07,7.33,25.77,63.83,254.5,3.0,,15.06,,,,,2.34,17.39,34.25,27.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2516754,2024-06-24 05:30:00,2,BG,0.0,1011.03,7.0,25.13,65.72,245.0,2.92,,15.36,,,,,2.23,17.59,31.98,13.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2516755,2024-06-24 06:30:00,2,BG,0.0,1011.63,11.5,24.8,67.03,261.67,2.17,,15.23,,,,,2.01,17.24,29.04,25.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2516756,2024-06-24 07:30:00,2,BG,0.0,1012.1,76.67,25.53,67.13,282.67,1.73,,23.81,,,,,4.77,28.59,18.31,29.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2516757,2024-06-24 08:30:00,2,BG,0.0,1012.42,218.83,27.28,61.4,285.83,1.83,,29.1,,,,,10.17,39.27,22.57,57.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2516758,2024-06-24 09:30:00,2,BG,0.0,1012.55,336.67,29.3,53.5,254.67,2.5,,26.58,,,,,5.32,31.9,38.98,54.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2516759,2024-06-24 10:30:00,2,BG,0.0,1012.43,414.83,30.73,48.75,233.5,2.53,,15.73,,,,,2.12,17.85,52.65,30.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2516760,2024-06-24 11:30:00,2,BG,0.0,1011.58,452.17,32.37,44.7,251.83,1.52,,14.43,,,,,2.23,16.66,57.74,32.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2516761,2024-06-24 12:30:00,2,BG,0.0,1010.78,449.5,33.32,42.23,286.17,1.75,,16.11,,,,,2.13,18.25,61.24,48.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2516762,2024-06-24 13:30:00,2,BG,0.0,1009.8,402.5,33.57,41.78,277.0,1.92,,16.13,,,,,2.36,18.49,62.21,39.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2516763,2024-06-24 14:30:00,2,BG,0.0,1009.17,319.0,33.92,41.22,298.67,1.9,,15.16,,,,,2.37,17.53,64.0,25.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2516764,2024-06-24 15:30:00,2,BG,0.0,1008.97,197.83,33.88,42.67,315.5,1.4,,17.29,,,,,2.28,19.57,68.12,32.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2516765,2024-06-24 16:30:00,2,BG,0.0,1009.08,77.17,33.08,44.57,305.67,1.27,,20.38,,,,,2.03,22.41,59.48,38.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2516766,2024-06-24 17:30:00,2,BG,0.0,1009.6,15.33,31.08,50.63,219.0,0.53,,34.99,,,,,3.83,38.81,27.96,40.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2516767,2024-06-24 18:30:00,2,BG,0.0,1010.12,8.33,29.48,55.37,116.0,1.4,,35.15,,,,,3.87,39.02,30.79,,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2516768,2024-06-24 19:30:00,2,BG,0.0,1010.57,8.17,29.23,56.03,120.83,0.95,,30.63,,,,,3.2,33.83,33.15,62.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2516769,2024-06-24 20:30:00,2,BG,0.0,1011.12,8.83,27.5,62.0,208.83,0.4,,34.88,,,,,7.25,42.13,10.44,66.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2516770,2024-06-24 21:30:00,2,BG,0.0,1011.47,10.5,26.37,66.58,205.0,0.55,,37.27,,,,,11.41,48.67,7.3,75.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2516771,2024-06-24 22:30:00,2,BG,0.0,1011.97,8.5,26.13,67.62,236.33,1.32,,33.7,,,,,10.76,44.45,10.48,71.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2516772,2024-06-24 23:30:00,2,BG,0.0,1012.73,7.33,25.8,80.82,241.33,4.77,,25.04,,,,,3.86,28.91,49.37,66.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2516773,2024-06-25 00:30:00,2,BG,0.0,1013.42,8.0,24.53,98.07,245.17,5.35,,11.18,,,,,2.06,13.23,76.39,78.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2516774,2024-06-25 01:30:00,2,BG,0.0,1013.82,7.33,24.27,98.58,255.67,3.92,,8.85,,,,,1.8,10.65,70.56,64.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2516775,2024-06-25 02:30:00,2,BG,0.0,1014.0,9.5,24.32,98.57,250.83,4.13,,8.61,,,,,1.75,10.36,68.48,42.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2516776,2024-06-25 03:30:00,2,BG,0.0,1014.35,8.83,24.47,98.6,256.0,2.47,,8.81,,,,,1.75,10.57,66.88,46.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2516777,2024-06-25 04:30:00,2,BG,0.0,1014.33,9.33,24.33,98.58,231.0,1.28,,11.76,,,,,1.7000000000000002,13.47,59.15,43.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2516778,2024-06-25 05:30:00,2,BG,0.0,1014.4,7.0,24.05,98.58,274.17,0.53,,16.32,,,,,2.05,18.37,43.25,38.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2516779,2024-06-25 06:30:00,2,BG,0.0,1014.83,9.17,23.95,98.58,86.17,0.43,,20.85,,,,,2.17,23.02,30.73,48.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2516780,2024-06-25 07:30:00,2,BG,0.0,1015.25,31.83,24.28,98.6,186.5,0.6,,30.86,,,,,3.52,34.38,19.98,56.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2516781,2024-06-25 08:30:00,2,BG,0.0,1016.0,92.67,25.03,98.6,309.0,0.6,,39.79,,,,,8.36,48.15,19.04,64.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2516782,2024-06-25 09:30:00,2,BG,0.0,1016.57,170.33,25.83,98.3,229.83,0.52,,39.21,,,,,6.07,45.27,32.34,65.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2516783,2024-06-25 10:30:00,2,BG,0.0,1016.25,367.83,27.95,84.63,132.17,0.7200000000000001,,36.06,,,,,3.71,39.77,50.05,68.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2516784,2024-06-25 11:30:00,2,BG,0.0,1015.73,193.5,28.13,77.32,107.5,1.03,,28.5,,,,,2.18,30.67,66.7,66.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2516785,2024-06-25 12:30:00,2,BG,0.0,1015.17,119.67,27.62,75.83,105.67,2.05,,21.74,,,,,1.81,23.55,66.41,61.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2516786,2024-06-25 13:30:00,2,BG,0.0,1014.72,124.5,27.2,75.9,108.83,1.08,,21.49,,,,,2.38,23.87,57.94,42.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2516787,2024-06-25 14:30:00,2,BG,0.0,1014.3,154.33,27.82,74.63,91.33,1.13,,24.38,,,,,2.32,26.7,67.67,39.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2516788,2024-06-25 15:30:00,2,BG,0.0,1014.35,54.33,26.92,78.8,202.67,1.33,,26.19,,,,,2.54,28.73,55.94,56.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2516789,2024-06-25 16:30:00,2,BG,0.0,1014.82,26.83,26.12,83.6,257.33,2.15,,24.78,,,,,2.1,26.88,51.8,61.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2516790,2024-06-25 17:30:00,2,BG,0.0,1015.47,11.0,25.05,98.58,276.67,1.28,,22.29,,,,,2.77,25.07,44.04,39.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2516791,2024-06-25 18:30:00,2,BG,0.0,1016.1,8.83,24.83,98.58,288.17,1.03,,25.64,,,,,2.72,28.36,42.11,60.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2516792,2024-06-25 19:30:00,2,BG,0.0,1016.65,7.67,24.2,98.6,248.17,1.3,,25.18,,,,,2.56,27.74,39.32,48.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2516793,2024-06-25 20:30:00,2,BG,0.0,1017.27,8.83,23.42,98.53,105.5,1.37,,23.76,,,,,2.47,26.23,35.05,45.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2516794,2024-06-25 21:30:00,2,BG,0.0,1017.45,9.17,23.25,98.58,143.67,0.6,,23.72,,,,,2.5700000000000003,26.29,26.9,25.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2516795,2024-06-25 22:30:00,2,BG,0.2,1017.42,8.83,23.52,98.58,133.83,0.2,,24.2,,,,,2.68,26.88,24.92,36.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2516796,2024-06-25 23:30:00,2,BG,0.0,1017.18,10.17,23.47,98.58,96.83,0.5,,22.06,,,,,2.71,24.77,27.51,21.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2516797,2024-06-26 00:30:00,2,BG,0.0,1016.62,7.67,23.5,98.57,90.67,1.07,,21.66,,,,,2.86,24.52,21.52,24.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2516798,2024-06-26 01:30:00,2,BG,0.0,1016.07,7.83,23.43,98.57,79.5,1.37,,22.69,,,,,2.46,25.16,27.49,33.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2516799,2024-06-26 02:30:00,2,BG,0.0,1015.37,8.5,23.18,98.58,75.5,1.17,,23.26,,,,,2.45,25.71,25.05,29.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2516800,2024-06-26 03:30:00,2,BG,0.0,1014.72,6.83,22.98,98.55,82.67,1.22,,22.81,,,,,2.69,25.5,28.0,21.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2516801,2024-06-26 04:30:00,2,BG,0.0,1014.2,7.17,22.7,98.52,99.67,1.02,,21.43,,,,,2.37,23.81,31.23,38.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2516802,2024-06-26 05:30:00,2,BG,0.0,1014.02,8.67,22.57,98.53,97.5,1.1,,20.77,,,,,2.55,23.32,31.84,46.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2516803,2024-06-26 06:30:00,2,BG,0.0,1013.95,10.5,22.28,98.52,102.17,0.8200000000000001,,21.9,,,,,3.1,25.0,26.65,31.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
2516804,2024-06-26 07:30:00,2,BG,0.0,1014.18,71.0,23.33,98.57,80.17,1.23,,24.15,,,,,3.39,27.54,30.87,35.0,,-22.88790959,-43.47107415,656828.8045,7468074.5684
